LINE TYPE,CHARGE CODE/ PACKAGE,CHARGE DESCRIPTION,DRG,CPT,HCPCS,MODIFIER,REV CODE,NDC,GROSS CHARGES,SELF PAY CASH PRICE,MIN NEGOTIATED RATE,MAX NEGOTIATED RATE,Aetna US Healthcare PPO/POS Out Net IP Rate,Aetna US Healthcare PPO/POS Out Net OP Rate,  Anaheim Memorial Medical Center HMO/POS/PPO IP Rate,  Anaheim Memorial Medical Center HMO/POS/PPO OP Rate,  Beech Street PPO IP Rate,  Beech Street PPO OP Rate,Blue Cross of California HMO/POS In Net IP Rate,Blue Cross of California HMO/POS In Net OP Rate,Blue Cross of California HMO/POS/PPO** IP Rate,Blue Cross of California HMO/POS/PPO** OP Rate,Blue Cross of California PPO/POS Out Net IP Rate,Blue Cross of California PPO/POS Out Net OP Rate,Blue Shield of California HMO/POS/PPO** IP Rate,Blue Shield of California HMO/POS/PPO** OP Rate,CalOPTIMA Direct IP Rate,CalOPTIMA Direct OP Rate,  CalOPTIMA Direct Medi-Cal Expansion IP Rate,  CalOPTIMA Direct Medi-Cal Expansion OP Rate,  CalOPTIMA OneCare IP Rate,  CalOPTIMA OneCare OP Rate,  Family Choice (Fountain Valley Reg Hosp) Medi-Cal/CalOPTIMA IP Rate,CHOC Health Alliance Medi-Cal/CalOPTIMA IP Rate,CHOC Health Alliance Medi-Cal/CalOPTIMA OP Rate,CHOC Physicians Network (CPN) Medi-Cal/CalOPTIMA/Healthy Familie IP Rate,CHOC Physicians Network (CPN) Medi-Cal/CalOPTIMA/Healthy Familie OP Rate,Cigna EPO/PPO** IP Rate,Cigna EPO/PPO** OP Rate,Cigna Healthcare of California HMO/POS In Net IP Rate,Cigna Healthcare of California HMO/POS In Net OP Rate,  Family Choice (Fountain Valley Reg Hosp) Medi-Cal/CalOPTIMA OP Rate,Health Net PPO/POS Out Net** IP Rate,Health Net PPO/POS Out Net** OP Rate,  Humana ChoiceCare PPO IP Rate,  Humana ChoiceCare PPO OP Rate,Inland Empire Health Plan Medi-Cal IP Rate,Inland Empire Health Plan Medi-Cal OP Rate,  Interplan Corporation PPO IP Rate,  Interplan Corporation PPO OP Rate,  La Salle Medical Associates HMO/POS In Net IP Rate,  La Salle Medical Associates HMO/POS In Net OP Rate,  Medi-Cal Out of County-LA Care IP Rate,  Medi-Cal Out of County-LA Care OP Rate,  Molina Medi-Cal IP Rate,  Molina Medi-Cal OP Rate,  Monarch Health Plan/Medi-Cal/Cal Optima IP Rate,  Monarch Health Plan/Medi-Cal/Cal Optima OP Rate,  MultiPlan PPO IP Rate,  MultiPlan PPO OP Rate,  National Provider Network PPO IP Rate,  National Provider Network PPO OP Rate,  PPO NEXT PPO IP Rate,  PPO NEXT PPO OP Rate,  Prospect Medical and Its Affiliated Medical Groups IP Rate,  Prospect Medical and Its Affiliated Medical Groups OP Rate,  State of CA Medical Assistance Commission CCS/Medi-Cal IP Rate,  State of CA Medical Assistance Commission CCS/Medi-Cal OP Rate,  Three Rivers Provider Network (TRPN) PPO IP Rate,  Three Rivers Provider Network (TRPN) PPO OP Rate,  UCI Medical Group HMO/POS in Net IP Rate,  UCI Medical Group HMO/POS in Net OP Rate,UnitedHealthcare HMO/POS In Net IP Rate,UnitedHealthcare HMO/POS In Net OP Rate,UnitedHealthcare PPO/POS Out Net IP Rate,UnitedHealthcare PPO/POS Out Net OP Rate,  USA Health Network PPO IP Rate,  USA Health Network PPO OP Rate
CDM,1174018,PICU # CVVH HOURS,,90945,,,889,,"$1,404.00","$1,404.00",$103.51,"$1,263.60",,$730.08,,$842.40,,"$1,123.20",,"$1,011.16",,"$1,151.28",,"$1,011.16",,$912.60,,$137.67,,$137.67,,$137.67,,,$103.51,,$103.51,,$103.51,,$912.60,$103.51,,$937.87,,"$1,123.20",,$255.67,,"$1,123.20",,$912.60,,$134.56,,$119.04,,$103.51,,"$1,123.20",,"$1,193.40",,"$1,123.20",,$772.20,,$103.51,,"$1,263.60",,$912.60,,$807.30,,$807.30,,"$1,193.40"
CDM,2158844,CVICU # CVVH HOURS,,90945,,,889,,"$1,386.00","$1,386.00",$103.51,"$1,247.40",,$720.72,,$831.60,,"$1,108.80",,$998.20,,"$1,136.52",,$998.20,,$900.90,,$137.67,,$137.67,,$137.67,,,$103.51,,$103.51,,$103.51,,$900.90,$103.51,,$925.85,,"$1,108.80",,$255.67,,"$1,108.80",,$900.90,,$134.56,,$119.04,,$103.51,,"$1,108.80",,"$1,178.10",,"$1,108.80",,$762.30,,$103.51,,"$1,247.40",,$900.90,,$796.95,,$796.95,,"$1,178.10"
CDM,916089,DIAG INTERVIEW,,90791,,,900,,"$1,029.36","$1,029.36",$128.08,$926.42,,$535.27,,$617.62,,$823.49,,$741.35,,$844.08,,$741.35,,$669.08,,$170.35,,$170.35,,$170.35,,,$128.08,,$128.08,,$128.08,,$669.08,$128.08,,$687.61,,$823.49,,$316.36,,$823.49,,$669.08,,$166.50,,$147.29,,$128.08,,$823.49,,$874.96,,$823.49,,$566.15,,$128.08,,$926.42,,$669.08,,$591.88,,$591.88,,$874.96
CDM,6593230,"Z$ INTENSIVE OUTPATIENT PSYCHIATRIC SERVICE, PER DIEM",,,S9480,,905,,"$1,190.00","$1,190.00",$650.00,"$1,071.00",,$650.00,,$714.00,,$952.00,,$857.04,,$975.80,,$857.04,,$773.50,,,,,,,,,,,,,,,$773.50,,,$794.92,,$952.00,,,,$952.00,,$773.50,,,,,,,,$952.00,,"$1,011.50",,$952.00,,$654.50,,,,"$1,071.00",,$773.50,,,,,,"$1,011.50"
CDM,2814847,CASE CONFERENCE 15 MIN,,,,,910,,$497.00,$497.00,$258.44,$447.30,,$258.44,,$298.20,,$397.60,,$357.94,,$407.54,,$357.94,,$323.05,,,,,,,,,,,,,,,$323.05,,,$332.00,,$397.60,,,,$397.60,,$323.05,,,,,,,,$397.60,,$422.45,,$397.60,,$273.35,,,,$447.30,,$323.05,,$285.77,,$285.77,,$422.45
CDM,4920774,PSYCHOLOGIST CASE CONFERENCE - 15 MIN,,,,,910,,$479.00,$479.00,$249.08,$431.10,,$249.08,,$287.40,,$383.20,,$344.98,,$392.78,,$344.98,,$311.35,,,,,,,,,,,,,,,$311.35,,,$319.97,,$383.20,,,,$383.20,,$311.35,,,,,,,,$383.20,,$407.15,,$383.20,,$263.45,,,,$431.10,,$311.35,,$275.43,,$275.43,,$407.15
CDM,916132,INDIV THERAPY 20-30 MIN,,90832,,,914,,$267.50,$267.50,$52.87,$240.75,,$139.10,,$160.50,,$214.00,,$192.65,,$219.35,,$192.65,,$173.88,,$70.32,,$70.32,,$70.32,,,$52.87,,$52.87,,$52.87,,$173.88,$52.87,,$178.69,,$214.00,,$130.59,,$214.00,,$173.88,,$68.73,,$60.80,,$52.87,,$214.00,,$227.38,,$214.00,,$147.13,,$52.87,,$240.75,,$173.88,,,,,,$227.38
CDM,916130,INDIV TX NV W/MED 45-50MIN,,90834,,,914,,$656.00,$656.00,$67.16,$590.40,,$341.12,,$393.60,,$524.80,,$472.45,,$537.92,,$472.45,,$426.40,,$89.32,,$89.32,,$89.32,,,$67.16,,$67.16,,$67.16,,$426.40,$67.16,,$438.21,,$524.80,,$165.89,,$524.80,,$426.40,,$87.31,,$77.23,,$67.16,,$524.80,,$557.60,,$524.80,,$360.80,,$67.16,,$590.40,,$426.40,,,,,,$557.60
CDM,916135,INDIV THERAPY 45-50 MIN,,90834,,,914,,$636.37,$636.37,$67.16,$572.73,,$330.91,,$381.82,,$509.10,,$458.31,,$521.82,,$458.31,,$413.64,,$89.32,,$89.32,,$89.32,,,$67.16,,$67.16,,$67.16,,$413.64,$67.16,,$425.10,,$509.10,,$165.89,,$509.10,,$413.64,,$87.31,,$77.23,,$67.16,,$509.10,,$540.91,,$509.10,,$350.00,,$67.16,,$572.73,,$413.64,,,,,,$540.91
CDM,6398152,"PSYCHOTHERAPY, 60 MINUTES WITH PATIENT AND /OR FAMILY MEMBER",,90837,,,914,,$750.80,$750.80,$98.02,$675.72,,$390.42,,$450.48,,$600.64,,$540.73,,$615.66,,$540.73,,$488.02,,$130.37,,$130.37,,$130.37,,,$98.02,,$98.02,,$98.02,,$488.02,$98.02,,$501.53,,$600.64,,$242.11,,$600.64,,$488.02,,$127.43,,$112.72,,$98.02,,$600.64,,$638.18,,$600.64,,$412.94,,$98.02,,$675.72,,$488.02,,,,,,$638.18
CDM,6398153,"PSYCHOTHERAPY FOR CRISIS, FIRST 60 MINUTES",,90839,,,914,,$526.75,$526.75,$273.91,$474.08,,$273.91,,$316.05,,$421.40,,$379.37,,$431.94,,$379.37,,$342.39,,,,,,,,,,,,,,,$342.39,,,$351.87,,$421.40,,,,$421.40,,$342.39,,,,,,,,$421.40,,$447.74,,$421.40,,$289.71,,,,$474.08,,$342.39,,,,,,$447.74
CDM,6398154,"PSYCHOTHERAPY FOR CRISIS, EA ADD 30 MIN",,90840,,,914,,$254.00,$254.00,$132.08,$228.60,,$132.08,,$152.40,,$203.20,,$182.93,,$208.28,,$182.93,,$165.10,,,,,,,,,,,,,,,$165.10,,,$169.67,,$203.20,,,,$203.20,,$165.10,,,,,,,,$203.20,,$215.90,,$203.20,,$139.70,,,,$228.60,,$165.10,,,,,,$215.90
CDM,962588,H&B INTERVENTION INDIV,,96152,,,914,,$518.00,$518.00,$16.51,$466.20,,$269.36,,$310.80,,$414.40,,$373.06,,$424.76,,$373.06,,$336.70,,$21.96,,$21.96,,$21.96,,,$16.51,,$16.51,,$16.51,,$336.70,$16.51,,$346.02,,$414.40,,$40.78,,$414.40,,$336.70,,$21.46,,$18.99,,$16.51,,$414.40,,$440.30,,$414.40,,$284.90,,$16.51,,$466.20,,$336.70,,,,,,$440.30
CDM,2814848,ASSESSMENT/INTERVENTION 30 MIN,,,,,914,,"$1,051.40","$1,051.40",$546.73,$946.26,,$546.73,,$630.84,,$841.12,,$757.22,,$862.15,,$757.22,,$683.41,,,,,,,,,,,,,,,$683.41,,,$702.34,,$841.12,,,,$841.12,,$683.41,,,,,,,,$841.12,,$893.69,,$841.12,,$578.27,,,,$946.26,,$683.41,,,,,,$893.69
CDM,916103,GROUP THERAPY 90 MIN,,90853,,,915,,$325.00,$325.00,$3.98,$292.50,,$169.00,,$195.00,,$260.00,,$234.06,,$266.50,,$234.06,,$211.25,,$5.29,,$5.29,,$5.29,,,$3.98,,$3.98,,$3.98,,$211.25,$3.98,,$217.10,,$260.00,,$12.30,,$260.00,,$211.25,,$5.17,,$4.58,,$4.98,,$260.00,,$276.25,,$260.00,,$178.75,,$3.98,,$292.50,,$211.25,,,,,,$276.25
CDM,916101,FMLY TX W/O PT 60 MIN,,90846,,,916,,$789.00,$789.00,$86.64,$710.10,,$410.28,,$473.40,,$631.20,,$568.24,,$646.98,,$568.24,,$512.85,,$115.23,,$115.23,,$115.23,,,$86.64,,$86.64,,$86.64,,$512.85,$86.64,,$527.05,,$631.20,,$214.00,,$631.20,,$512.85,,$112.63,,$99.64,,$86.64,,$631.20,,$670.65,,$631.20,,$433.95,,$86.64,,$710.10,,$512.85,,,,,,$670.65
CDM,6518388,PATIENT CONFERENCE WITH FAMILY,,90846,,,916,,$789.00,$789.00,$86.64,$710.10,,$410.28,,$473.40,,$631.20,,$568.24,,$646.98,,$568.24,,$512.85,,$115.23,,$115.23,,$115.23,,,$86.64,,$86.64,,$86.64,,$512.85,$86.64,,$527.05,,$631.20,,$214.00,,$631.20,,$512.85,,$112.63,,$99.64,,$86.64,,$631.20,,$670.65,,$631.20,,$433.95,,$86.64,,$710.10,,$512.85,,,,,,$670.65
CDM,916099,FMLY TX PT PRESENT 60 MIN,,90847,,,916,,$789.00,$789.00,$51.00,$710.10,,$410.28,,$473.40,,$631.20,,$568.24,,$646.98,,$568.24,,$512.85,,$67.83,,$67.83,,$67.83,,,$51.00,,$51.00,,$51.00,,$512.85,$51.00,,$527.05,,$631.20,,$125.97,,$631.20,,$512.85,,$66.30,,$58.65,,$51.00,,$631.20,,$670.65,,$631.20,,$433.95,,$51.00,,$710.10,,$512.85,,,,,,$670.65
CDM,962590,H & B INTERVENTION - FAM W/PATIENT,,96154,,,916,,$390.00,$390.00,$16.21,$351.00,,$202.80,,$234.00,,$312.00,,$280.88,,$319.80,,$280.88,,$253.50,,$21.56,,$21.56,,$21.56,,,$16.21,,$16.21,,$16.21,,$253.50,$16.21,,$260.52,,$312.00,,$40.04,,$312.00,,$253.50,,$21.07,,$18.64,,$16.21,,$312.00,,$331.50,,$312.00,,$214.50,,$16.21,,$351.00,,$253.50,,,,,,$331.50
CDM,962591,H&B INTERVENT FAM WO/PT,,96155,,,916,,$674.59,$674.59,$350.79,$607.13,,$350.79,,$404.75,,$539.67,,$485.84,,$553.16,,$485.84,,$438.48,,,,,,,,,,,,,,,$438.48,,,$450.63,,$539.67,,,,$539.67,,$438.48,,,,,,,,$539.67,,$573.40,,$539.67,,$371.02,,,,$607.13,,$438.48,,,,,,$573.40
CDM,916087,DEVELOPMTAL TEST PER HR,,96110,,,918,,$529.00,$529.00,$63.00,$476.10,,$275.08,,$317.40,,$423.20,,$173.47,,$168.82,,$173.47,,$343.85,,$83.79,,$83.79,,$83.79,,,$63.00,,$63.00,,$63.00,,$343.85,$63.00,,$353.37,,$423.20,,$194.51,,$423.20,,$343.85,,$81.90,,$72.45,,$78.75,,$423.20,,$449.65,,$423.20,,$290.95,,$63.00,,$476.10,,$343.85,,$304.18,,$304.17,,$449.65
CDM,4920778,DEVELOPMENTAL TESTING PSYCH,,96112,,,918,,$915.00,$915.00,$116.57,$823.50,,$475.80,,$549.00,,$732.00,,$658.98,,$750.30,,$658.98,,$594.75,,$155.04,,$155.04,,$155.04,,,$116.57,,$116.57,,$116.57,,$594.75,$116.57,,$611.22,,$732.00,,$287.93,,$732.00,,$594.75,,$151.54,,$134.06,,$116.57,,$732.00,,$777.75,,$732.00,,$503.25,,$116.57,,$823.50,,$594.75,,$526.13,,$526.13,,$777.75
CDM,916177,NEUROBEHAV EXAM PER HR,,96116,,,918,,$483.00,$483.00,$44.96,$434.70,,$251.16,,$289.80,,$386.40,,$347.86,,$396.06,,$347.86,,$313.95,,$59.80,,$59.80,,$59.80,,,$44.96,,$44.96,,$44.96,,$313.95,$44.96,,$322.64,,$386.40,,$138.81,,$386.40,,$313.95,,$58.45,,$51.70,,$56.20,,$386.40,,$410.55,,$386.40,,$265.65,,$44.96,,$434.70,,$313.95,,$277.73,,$277.72,,$410.55
CDM,962586,H&B ASSESS-INT EA 15 MIN,,96150,,,918,,$598.00,$598.00,$18.03,$538.20,,$310.96,,$358.80,,$478.40,,$430.68,,$490.36,,$430.68,,$388.70,,$23.98,,$23.98,,$23.98,,,$18.03,,$18.03,,$18.03,,$388.70,$18.03,,$399.46,,$478.40,,$44.53,,$478.40,,$388.70,,$23.44,,$20.73,,$18.03,,$478.40,,$508.30,,$478.40,,$328.90,,$18.03,,$538.20,,$388.70,,$343.85,,$343.85,,$508.30
CDM,962587,H&B REASSESS EA 15 MIN,,96151,,,918,,$518.00,$518.00,$17.44,$466.20,,$269.36,,$310.80,,$414.40,,$373.06,,$424.76,,$373.06,,$336.70,,$23.20,,$23.20,,$23.20,,,$17.44,,$17.44,,$17.44,,$336.70,$17.44,,$346.02,,$414.40,,$43.08,,$414.40,,$336.70,,$22.67,,$20.06,,$17.44,,$414.40,,$440.30,,$414.40,,$284.90,,$17.44,,$466.20,,$336.70,,$297.85,,$297.85,,$440.30
CDM,916179,NEUROPSYCH TEST PER HR,,,,,918,,$727.00,$727.00,$378.04,$654.30,,$378.04,,$436.20,,$581.60,,$523.59,,$596.14,,$523.59,,$472.55,,,,,,,,,,,,,,,$472.55,,,$485.64,,$581.60,,,,$581.60,,$472.55,,,,,,,,$581.60,,$617.95,,$581.60,,$399.85,,,,$654.30,,$472.55,,$418.02,,$418.02,,$617.95
CDM,6477060,URETHROCYSTOGRAPHY,,51600,,,920,,$621.00,$621.00,$294.79,$621.00,,$322.92,,$372.60,,$496.80,,$447.24,,,,$447.24,,$403.65,,$392.07,,$392.07,,$392.07,,,$294.79,,$294.79,,$294.79,,$403.65,$294.79,,$414.83,,$496.80,,$621.00,,$496.80,,$403.65,,$383.23,,$339.01,,$368.48,,$496.80,,$527.85,,$496.80,,$341.55,,$294.79,,$558.90,,$403.65,,$357.07,,$357.07,,$527.85
CDM,6477072,COMPLEX CYSTOMETROGRAM,,51726,,,920,,$798.00,$798.00,$130.83,$718.20,,$414.96,,$478.80,,$638.40,,$574.72,,,,$574.72,,$518.70,,$174.00,,$174.00,,$174.00,,,$130.83,,$130.83,,$130.83,,$518.70,$130.83,,$533.06,,$638.40,,$323.15,,$638.40,,$518.70,,$170.08,,$150.45,,$130.83,,$638.40,,$678.30,,$638.40,,$438.90,,$130.83,,$718.20,,$518.70,,$458.85,,$458.85,,$678.30
CDM,6477073,CMG WITH VOIDING PRESSURE,,51728,,,920,,"$1,707.00","$1,707.00",$209.68,"$1,536.30",,$887.64,,"$1,024.20",,"$1,365.60",,"$1,229.38",,,,"$1,229.38",,"$1,109.55",,$278.87,,$278.87,,$278.87,,,$209.68,,$209.68,,$209.68,,"$1,109.55",$209.68,,"$1,140.28",,"$1,365.60",,$647.39,,"$1,365.60",,"$1,109.55",,$272.58,,$241.13,,$262.10,,"$1,365.60",,"$1,450.95",,"$1,365.60",,$938.85,,$209.68,,"$1,536.30",,"$1,109.55",,$981.52,,$981.52,,"$1,450.95"
CDM,6477057,"UROFLOWMETRY, COMPLEX",,51741,,,920,,$592.00,$592.00,$60.35,$532.80,,$307.84,,$355.20,,$473.60,,$426.36,,,,$426.36,,$384.80,,$80.27,,$80.27,,$80.27,,,$60.35,,$60.35,,$60.35,,$384.80,$60.35,,$395.46,,$473.60,,$149.06,,$473.60,,$384.80,,$78.45,,$69.40,,$60.35,,$473.60,,$503.20,,$473.60,,$325.60,,$60.35,,$532.80,,$384.80,,$340.40,,$340.40,,$503.20
CDM,6477070,EMG ANAL/URETHRAL SPHINCTER,,51784,,,920,,"$1,388.00","$1,388.00",$104.14,"$1,249.20",,$721.76,,$832.80,,"$1,110.40",,$999.64,,,,$999.64,,$902.20,,$138.51,,$138.51,,$138.51,,,$104.14,,$104.14,,$104.14,,$902.20,$104.14,,$927.18,,"$1,110.40",,$257.23,,"$1,110.40",,$902.20,,$135.38,,$119.76,,$104.14,,"$1,110.40",,"$1,179.80",,"$1,110.40",,$763.40,,$104.14,,"$1,249.20",,$902.20,,$798.10,,$798.10,,"$1,179.80"
CDM,5059653,NEEDLE EMG ANAL/URERHRAL SPHINCTER,,51785,,,920,,$571.00,$571.00,$90.78,$513.90,,$296.92,,$342.60,,$456.80,,$411.23,,,,$411.23,,$371.15,,$120.74,,$120.74,,$120.74,,,$90.78,,$90.78,,$90.78,,$371.15,$90.78,,$381.43,,$456.80,,$224.23,,$456.80,,$371.15,,$118.01,,$104.40,,$90.78,,$456.80,,$485.35,,$456.80,,$314.05,,$90.78,,$513.90,,$371.15,,$328.32,,$328.32,,$485.35
CDM,6477063,INTRA ABDOMINAL PRESS VOID,,51797,,,920,,"$1,484.00","$1,484.00",$84.92,"$1,335.60",,$771.68,,$890.40,,"$1,187.20",,"$1,068.78",,,,"$1,068.78",,$964.60,,$112.94,,$112.94,,$112.94,,,$84.92,,$84.92,,$84.92,,$964.60,$84.92,,$991.31,,"$1,187.20",,$209.75,,"$1,187.20",,$964.60,,$110.40,,$97.66,,$84.92,,"$1,187.20",,"$1,261.40",,"$1,187.20",,$816.20,,$84.92,,"$1,335.60",,$964.60,,$853.30,,$853.30,,"$1,261.40"
CDM,6477061,PELVIC FLOOR BIOFEEDBACK,,90911,,,920,,"$1,944.00","$1,944.00","$1,010.88","$1,749.60",,"$1,010.88",,"$1,166.40",,"$1,555.20",,"$1,400.07",,"$1,594.08",,"$1,400.07",,"$1,263.60",,,,,,,,,,,,,,,"$1,263.60",,,"$1,298.59",,"$1,555.20",,,,"$1,555.20",,"$1,263.60",,,,,,,,"$1,555.20",,"$1,652.40",,"$1,555.20",,"$1,069.20",,,,"$1,749.60",,"$1,263.60",,"$1,117.80",,"$1,117.80",,"$1,652.40"
CDM,3468903,ELECTRORETINOGRAPHY,,92275,,,920,,$949.00,$949.00,$51.10,$854.10,,$493.48,,$569.40,,$759.20,,$79.45,,$77.33,,$79.45,,$616.85,,$67.96,,$67.96,,$67.96,,,$51.10,,$51.10,,$51.10,,$616.85,$51.10,,$633.93,,$759.20,,$157.76,,$759.20,,$616.85,,$66.43,,$58.77,,$63.87,,$759.20,,$806.65,,$759.20,,$521.95,,$51.10,,$854.10,,$616.85,,$545.67,,$545.67,,$806.65
CDM,2002927,"NEEDLE EMG, ONE EXTREMITY",,95860,,,920,,"$1,122.00","$1,122.00",$48.97,"$1,009.80",,$583.44,,$673.20,,$897.60,,$50.31,,$48.97,,$50.31,,$729.30,,$100.12,,$100.12,,$100.12,,,$75.28,,$75.28,,$75.28,,$729.30,$75.28,,$749.50,,$897.60,,$232.43,,$897.60,,$729.30,,$97.86,,$86.57,,$94.10,,$897.60,,$953.70,,$897.60,,$617.10,,$75.28,,"$1,009.80",,$729.30,,$645.15,,$645.15,,$953.70
CDM,2002925,"NEEDLE EMG, TWO EXTREMITIES",,95861,,,920,,"$1,531.00","$1,531.00",$95.22,"$1,377.90",,$796.12,,$918.60,,"$1,224.80",,$97.84,,$95.22,,$97.84,,$995.15,,$150.18,,$150.18,,$150.18,,,$112.92,,$112.92,,$112.92,,$995.15,$112.92,,"$1,022.71",,"$1,224.80",,$348.62,,"$1,224.80",,$995.15,,$146.80,,$129.86,,$141.14,,"$1,224.80",,"$1,301.35",,"$1,224.80",,$842.05,,$112.92,,"$1,377.90",,$995.15,,$880.33,,$880.32,,"$1,301.35"
CDM,2002926,"NEEDLE EMG, THREE EXTREMITIES",,95863,,,920,,"$1,827.00","$1,827.00",$120.36,"$1,644.30",,$950.04,,"$1,096.20",,"$1,461.60",,$123.67,,$120.36,,$123.67,,"$1,187.55",,$170.09,,$170.09,,$170.09,,,$127.89,,$127.89,,$127.89,,"$1,187.55",$127.89,,"$1,220.44",,"$1,461.60",,$394.85,,"$1,461.60",,"$1,187.55",,$166.26,,$147.07,,$159.86,,"$1,461.60",,"$1,552.95",,"$1,461.60",,"$1,004.85",,$127.89,,"$1,644.30",,"$1,187.55",,"$1,050.53",,"$1,050.52",,"$1,552.95"
CDM,2002928,"NEEDLE EMG, FOUR EXTREMITIES",,95864,,,920,,"$2,400.00","$2,400.00",$188.19,"$2,160.00",,"$1,248.00",,"$1,440.00",,"$1,920.00",,$234.01,,$227.75,,$234.01,,"$1,560.00",,$250.29,,$250.29,,$250.29,,,$188.19,,$188.19,,$188.19,,"$1,560.00",$188.19,,"$1,603.20",,"$1,920.00",,$581.04,,"$1,920.00",,"$1,560.00",,$244.65,,$216.42,,$235.24,,"$1,920.00",,"$2,040.00",,"$1,920.00",,"$1,320.00",,$188.19,,"$2,160.00",,"$1,560.00",,"$1,380.00",,"$1,380.00",,"$2,040.00"
CDM,2002932,"CRANIAL NERVE SUPPLIED MUSCLES, UNILATERAL",,95867,,,920,,"$1,233.00","$1,233.00",$55.34,"$1,109.70",,$641.16,,$739.80,,$986.40,,$75.46,,$73.44,,$75.46,,$801.45,,$73.60,,$73.60,,$73.60,,,$55.34,,$55.34,,$55.34,,$801.45,$55.34,,$823.64,,$986.40,,$170.87,,$986.40,,$801.45,,$71.94,,$63.64,,$69.18,,$986.40,,"$1,048.05",,$986.40,,$678.15,,$55.34,,"$1,109.70",,$801.45,,$708.98,,$708.97,,"$1,048.05"
CDM,2002930,EMG THORACIC PARASPINAL,,95869,,,920,,"$1,433.00","$1,433.00",$27.51,"$1,289.70",,$745.16,,$859.80,,"$1,146.40",,$28.27,,$27.51,,$28.27,,$931.45,,$40.05,,$40.05,,$40.05,,,$30.11,,$30.11,,$30.11,,$931.45,$30.11,,$957.24,,"$1,146.40",,$92.97,,"$1,146.40",,$931.45,,$39.14,,$34.63,,$37.64,,"$1,146.40",,"$1,218.05",,"$1,146.40",,$788.15,,$30.11,,"$1,289.70",,$931.45,,$823.98,,$823.97,,"$1,218.05"
CDM,2000865,EMG LIMITED STUDY,,95870,,,920,,$282.00,$282.00,$23.46,$253.80,,$146.64,,$169.20,,$225.60,,$24.11,,$23.46,,$24.11,,$183.30,,$38.64,,$38.64,,$38.64,,,$29.05,,$29.05,,$29.05,,$183.30,$29.05,,$188.38,,$225.60,,$71.75,,$225.60,,$183.30,,$37.77,,$33.41,,$29.05,,$225.60,,$239.70,,$225.60,,$155.10,,$29.05,,$253.80,,$183.30,,$162.15,,$162.15,,$239.70
CDM,6574726,EMG - LIMITED - PER EXTREMITY (WITH NCV),,95885,,,920,,$841.00,$841.00,$39.87,$756.90,,$437.32,,$504.60,,$672.80,,$98.88,,$96.23,,$98.88,,$546.65,,$53.03,,$53.03,,$53.03,,,$39.87,,$39.87,,$39.87,,$546.65,$39.87,,$561.79,,$672.80,,$123.10,,$672.80,,$546.65,,$51.83,,$45.85,,$49.84,,$672.80,,$714.85,,$672.80,,$462.55,,$39.87,,$756.90,,$546.65,,$483.57,,$483.57,,$714.85
CDM,6574727,EMG - COMPLETE 5 OR MORE NERVES - PER EXTREMITY (WITH NCV),,95886,,,920,,"$1,122.00","$1,122.00",$61.47,"$1,009.80",,$583.44,,$673.20,,$897.60,,$104.25,,$101.45,,$104.25,,$729.30,,$81.76,,$81.76,,$81.76,,,$61.47,,$61.47,,$61.47,,$729.30,$61.47,,$749.50,,$897.60,,$189.79,,$897.60,,$729.30,,$79.91,,$70.69,,$76.84,,$897.60,,$953.70,,$897.60,,$617.10,,$61.47,,"$1,009.80",,$729.30,,$645.15,,$645.15,,$953.70
CDM,6574728,EMG - NON EXTREMITY (CRANIAL NERVE OR AXIAL) MUSCLES - PER S,,95887,,,920,,$560.00,$560.00,$55.06,$504.00,,$291.20,,$336.00,,$448.00,,$105.99,,$103.16,,$105.99,,$364.00,,$73.23,,$73.23,,$73.23,,,$55.06,,$55.06,,$55.06,,$364.00,$55.06,,$374.08,,$448.00,,$170.01,,$448.00,,$364.00,,$71.58,,$63.32,,$68.83,,$448.00,,$476.00,,$448.00,,$308.00,,$55.06,,$504.00,,$364.00,,$322.00,,$322.00,,$476.00
CDM,6317943,1-2 NERVE CONDUCTION STUDIES,,95907,,,920,,"$1,605.00","$1,605.00",$82.81,"$1,444.50",,$834.60,,$963.00,,"$1,284.00",,$132.18,,$128.64,,$132.18,,"$1,043.25",,$110.14,,$110.14,,$110.14,,,$82.81,,$82.81,,$82.81,,"$1,043.25",$82.81,,"$1,072.14",,"$1,284.00",,$204.54,,"$1,284.00",,"$1,043.25",,$107.65,,$95.23,,$82.81,,"$1,284.00",,"$1,364.25",,"$1,284.00",,$882.75,,$82.81,,"$1,444.50",,"$1,043.25",,$922.88,,$922.87,,"$1,364.25"
CDM,6317941,3-4 NERVE CONDUCTION STUDIES,,95908,,,920,,"$3,206.00","$3,206.00",$102.19,"$2,885.40",,"$1,667.12",,"$1,923.60",,"$2,564.80",,$159.92,,$155.64,,$159.92,,"$2,083.90",,$135.91,,$135.91,,$135.91,,,$102.19,,$102.19,,$102.19,,"$2,083.90",$102.19,,"$2,141.61",,"$2,564.80",,$252.41,,"$2,564.80",,"$2,083.90",,$132.85,,$117.52,,$102.19,,"$2,564.80",,"$2,725.10",,"$2,564.80",,"$1,763.30",,$102.19,,"$2,885.40",,"$2,083.90",,"$1,843.45",,"$1,843.45",,"$2,725.10"
